64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 9 -2.243580660671026
cx 8 9
cx 9 10
u1 10 1.4851967100629064
cx 9 10
cx 10 11
u1 11 -0.35812119810024612
cx 10 11
cx 11 12
u1 12 3.1103237825312178
cx 11 12
cx 12 13
u1 13 2.6131100502017635
cx 12 13
cx 13 14
u1 14 0.050170632719821917
cx 13 14
cx 14 15
u1 15 3.065900965024789
cx 14 15
cx 15 16
u1 16 -2.5276092786811
cx 15 16
cx 16 17
u1 17 1.143943054677651
cx 16 17
cx 17 18
u1 18 -0.53205271489358452
cx 17 18
cx 18 19
u1 19 -1.4110343054998982
cx 18 19
cx 19 20
u1 20 1.2648361363636642
cx 19 20
cx 20 21
u1 21 2.6775831857443286
cx 20 21
cx 21 22
u1 22 0.99440768529977319
cx 21 22
cx 22 23
u1 23 -2.7738522450784657
cx 22 23
cx 23 24
u1 24 0.20076643190387777
cx 23 24
cx 24 25
u1 25 1.0151404978006209
cx 24 25
cx 25 26
u1 26 -1.5043394134374353
cx 25 26
cx 26 27
u1 27 2.4734242209657671
cx 26 27
cx 27 28
u1 28 -0.83345834110520656
cx 27 28
cx 28 29
u1 29 -2.8487235280071861
cx 28 29
cx 29 30
u1 30 2.8687525182741549
cx 29 30
cx 30 31
u1 31 0.88741792432409261
cx 30 31
cx 31 32
u1 32 -2.7602221072753865
cx 31 32
cx 32 33
u1 33 0.12793159521626585
cx 32 33
cx 33 34
u1 34 -2.9737437374978666
cx 33 34
cx 34 35
u1 35 2.2077797170667712
cx 34 35
cx 35 36
u1 36 0.69304007611771745
cx 35 36
cx 36 37
u1 37 -3.05526602869881
cx 36 37
cx 37 38
u1 38 -3.02514856101637
cx 37 38
cx 38 39
u1 39 2.4416093532224998
cx 38 39
cx 39 40
u1 40 0.73804598036787539
cx 39 40
cx 40 41
u1 41 0.46521231856606465
cx 40 41
cx 41 42
u1 42 1.0547046333641443
cx 41 42
cx 42 43
u1 43 1.6285483184755805
cx 42 43
cx 43 44
u1 44 1.5230456054046577
cx 43 44
cx 44 45
u1 45 -1.4744765609426853
cx 44 45
cx 45 46
u1 46 1.2973818718845855
cx 45 46
cx 46 47
u1 47 2.9454409968708752
cx 46 47
cx 47 48
u1 48 0.18803865203704806
cx 47 48
cx 48 49
u1 49 1.4375474198249076
cx 48 49
cx 49 50
u1 50 -1.2025275587527755
cx 49 50
cx 50 51
u1 51 -2.6947000517723829
cx 50 51
cx 51 52
u1 52 0.48128551464519198
cx 51 52
cx 52 53
u1 53 -2.1850005055282011
cx 52 53
cx 53 54
u1 54 -2.2547209634004517
cx 53 54
cx 54 55
u1 55 -0.7644676449414689
cx 54 55
cx 55 56
u1 56 -1.6588222577938545
cx 55 56
cx 56 57
u1 57 0.25610587394138484
cx 56 57
cx 57 58
u1 58 -2.4553313078571293
cx 57 58
cx 58 59
u1 59 -2.9067858965329876
cx 58 59
cx 59 60
u1 60 -0.46754054066757356
cx 59 60
cx 60 61
u1 61 2.0223545805833609
cx 60 61
cx 61 62
u1 62 -0.47450799972335655
cx 61 62
cx 62 63
u1 63 -0.89519311325675399
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
