64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 54 1.9693001536060191
u1 55 2.9564760834246098
u1 56 0.77681241811453727
u1 57 -2.0693862136757151
u1 58 -0.36567891121686014
u1 59 -2.242531402364512
u1 60 0.061871410642032387
u1 61 -2.6870629522612788
u1 62 -2.8348924219678517
u1 63 0.66020190205809914
cx 0 1
u1 1 -1.5570055638844842
cx 0 1
cx 1 2
u1 2 -2.6076622750085425
cx 1 2
cx 2 3
u1 3 0.9620853791474433
cx 2 3
cx 3 4
u1 4 1.7032130751620294
cx 3 4
cx 4 5
u1 5 2.4527409666548543
cx 4 5
cx 5 6
u1 6 -1.2378783657076955
cx 5 6
cx 6 7
u1 7 -0.79953746128949632
cx 6 7
cx 7 8
u1 8 -0.56360596269647611
cx 7 8
cx 8 9
u1 9 0.18503945123873466
cx 8 9
cx 9 10
u1 10 -3.1083415230585381
cx 9 10
cx 10 11
u1 11 1.1633276552382998
cx 10 11
cx 11 12
u1 12 -2.1749872153407397
cx 11 12
cx 12 13
u1 13 -1.3874700587067101
cx 12 13
cx 13 14
u1 14 -2.5641927505428712
cx 13 14
cx 14 15
u1 15 1.199713416595162
cx 14 15
cx 15 16
u1 16 -0.30411715601709666
cx 15 16
cx 16 17
u1 17 1.245767328345764
cx 16 17
cx 17 18
u1 18 2.3524906738078881
cx 17 18
cx 18 19
u1 19 2.2942732440986133
cx 18 19
cx 19 20
u1 20 -1.7272862752337979
cx 19 20
cx 20 21
u1 21 3.0885915269061712
cx 20 21
cx 21 22
u1 22 -3.0814666417802385
cx 21 22
cx 22 23
u1 23 -2.1830068284735749
cx 22 23
cx 23 24
u1 24 1.716349743761489
cx 23 24
cx 24 25
u1 25 -1.9181574763951552
cx 24 25
cx 25 26
u1 26 -2.6169042235288025
cx 25 26
cx 26 27
u1 27 -0.048633266071584913
cx 26 27
cx 27 28
u1 28 -1.6279753465070943
cx 27 28
cx 28 29
u1 29 -2.6534207895267974
cx 28 29
cx 29 30
u1 30 -1.597373277312041
cx 29 30
cx 30 31
u1 31 2.4778704757321703
cx 30 31
cx 31 32
u1 32 2.1828082022697366
cx 31 32
cx 32 33
u1 33 -0.84352719970941048
cx 32 33
cx 33 34
u1 34 2.1744032700888356
cx 33 34
cx 34 35
u1 35 -2.1060850573996994
cx 34 35
cx 35 36
u1 36 -1.2123483629432332
cx 35 36
cx 36 37
u1 37 -0.92029799232822906
cx 36 37
cx 37 38
u1 38 -0.90669659546596382
cx 37 38
cx 38 39
u1 39 -1.5066597354054228
cx 38 39
cx 39 40
u1 40 -0.47237334376769358
cx 39 40
cx 40 41
u1 41 -2.7598294663479597
cx 40 41
cx 41 42
u1 42 -1.5216566858934168
cx 41 42
cx 42 43
u1 43 -2.1608358294364152
cx 42 43
cx 43 44
u1 44 -0.76310106266347333
cx 43 44
cx 44 45
u1 45 -0.46725060439388599
cx 44 45
cx 45 46
u1 46 0.58349187140690439
cx 45 46
cx 46 47
u1 47 -2.5280148445726383
cx 46 47
cx 47 48
u1 48 1.3759551552676452
cx 47 48
cx 48 49
u1 49 2.1982912852405576
cx 48 49
cx 49 50
u1 50 1.8624133378957399
cx 49 50
cx 50 51
u1 51 -2.0860348123972101
cx 50 51
cx 51 52
u1 52 2.8678516088867223
cx 51 52
cx 52 53
u1 53 0.73135042267639427
cx 52 53
cx 53 54
u1 54 -0.99180893783259716
cx 53 54
cx 54 55
u1 55 2.6390351923297688
cx 54 55
cx 55 56
u1 56 -1.4332504301816176
cx 55 56
cx 56 57
u1 57 0.66969863560377796
cx 56 57
cx 57 58
u1 58 1.4359753046525938
cx 57 58
cx 58 59
u1 59 2.4143572295896725
cx 58 59
cx 59 60
u1 60 2.6456495115551935
cx 59 60
cx 60 61
u1 61 -1.9687825417606319
cx 60 61
cx 61 62
u1 62 -1.2484747916565464
cx 61 62
cx 62 63
u1 63 -1.1076880542329008
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
