64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 28 29
u1 29 2.4586228119139975
cx 28 29
cx 29 30
u1 30 -1.3756660661896394
cx 29 30
cx 30 31
u1 31 0.20670568808112577
cx 30 31
cx 31 32
u1 32 1.5003208055431347
cx 31 32
cx 32 33
u1 33 -1.2802089657945537
cx 32 33
cx 33 34
u1 34 1.2314316185227199
cx 33 34
cx 34 35
u1 35 -0.41127269180369552
cx 34 35
cx 35 36
u1 36 -2.3662619313172044
cx 35 36
cx 36 37
u1 37 -0.76284296084618131
cx 36 37
cx 37 38
u1 38 0.042908666446407118
cx 37 38
cx 38 39
u1 39 2.7116796946188515
cx 38 39
cx 39 40
u1 40 1.4127532102492513
cx 39 40
cx 40 41
u1 41 0.64072153285849964
cx 40 41
cx 41 42
u1 42 -0.33231471716468519
cx 41 42
cx 42 43
u1 43 1.8476090592307521
cx 42 43
cx 43 44
u1 44 -2.2582825638042046
cx 43 44
cx 44 45
u1 45 1.1224548010512985
cx 44 45
cx 45 46
u1 46 0.064937313050743128
cx 45 46
cx 46 47
u1 47 1.6059381435596034
cx 46 47
cx 47 48
u1 48 2.9939962070822461
cx 47 48
cx 48 49
u1 49 0.006060091054583161
cx 48 49
cx 49 50
u1 50 -1.6630102840393342
cx 49 50
cx 50 51
u1 51 0.81454859139525304
cx 50 51
cx 51 52
u1 52 -0.37553090662696498
cx 51 52
cx 52 53
u1 53 2.5766538426891969
cx 52 53
cx 53 54
u1 54 2.1843975896026793
cx 53 54
cx 54 55
u1 55 0.81092144220653284
cx 54 55
cx 55 56
u1 56 0.70826732215845345
cx 55 56
cx 56 57
u1 57 -2.6659474190515313
cx 56 57
cx 57 58
u1 58 -0.81750130815041011
cx 57 58
cx 58 59
u1 59 -0.97246288190379992
cx 58 59
cx 59 60
u1 60 -1.3718674780165865
cx 59 60
cx 60 61
u1 61 -0.42160600953285748
cx 60 61
cx 61 62
u1 62 -0.21323254432867245
cx 61 62
cx 62 63
u1 63 -3.1103047356202902
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
