64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 15 -2.699838384094793
cx 14 15
cx 15 16
u1 16 0.74387751018837811
cx 15 16
cx 16 17
u1 17 -1.8293852915255944
cx 16 17
cx 17 18
u1 18 -0.20373961452158457
cx 17 18
cx 18 19
u1 19 -2.8631959418074913
cx 18 19
cx 19 20
u1 20 0.84040142484884139
cx 19 20
cx 20 21
u1 21 2.2413234405143498
cx 20 21
cx 21 22
u1 22 0.43231172043538457
cx 21 22
cx 22 23
u1 23 -1.5416389391060576
cx 22 23
cx 23 24
u1 24 -1.783484620740456
cx 23 24
cx 24 25
u1 25 2.8933214081285912
cx 24 25
cx 25 26
u1 26 -2.7224697406153959
cx 25 26
cx 26 27
u1 27 -2.9087440753493947
cx 26 27
cx 27 28
u1 28 1.5793899354132286
cx 27 28
cx 28 29
u1 29 2.8593848228094063
cx 28 29
cx 29 30
u1 30 1.7429522261468851
cx 29 30
cx 30 31
u1 31 -1.6693558381325264
cx 30 31
cx 31 32
u1 32 -3.0378484636941092
cx 31 32
cx 32 33
u1 33 -0.65053102395397389
cx 32 33
cx 33 34
u1 34 -2.917313416572469
cx 33 34
cx 34 35
u1 35 1.9046023922478206
cx 34 35
cx 35 36
u1 36 -2.9430023075845178
cx 35 36
cx 36 37
u1 37 1.781868616435478
cx 36 37
cx 37 38
u1 38 -2.0613486910397114
cx 37 38
cx 38 39
u1 39 -0.63679003671699097
cx 38 39
cx 39 40
u1 40 0.39074370820656845
cx 39 40
cx 40 41
u1 41 -2.2217181898045375
cx 40 41
cx 41 42
u1 42 1.6089752824915031
cx 41 42
cx 42 43
u1 43 -2.8343277084282521
cx 42 43
cx 43 44
u1 44 2.2253408296016119
cx 43 44
cx 44 45
u1 45 2.5181133831616469
cx 44 45
cx 45 46
u1 46 2.4808130470884695
cx 45 46
cx 46 47
u1 47 2.85479227390773
cx 46 47
cx 47 48
u1 48 0.33198520810353083
cx 47 48
cx 48 49
u1 49 -0.19837545314935134
cx 48 49
cx 49 50
u1 50 2.5199985325769703
cx 49 50
cx 50 51
u1 51 -0.31324960664890256
cx 50 51
cx 51 52
u1 52 0.55349270408555817
cx 51 52
cx 52 53
u1 53 -1.7281549746333518
cx 52 53
cx 53 54
u1 54 1.0092828308596484
cx 53 54
cx 54 55
u1 55 0.93607795874522548
cx 54 55
cx 55 56
u1 56 -3.0309175638783312
cx 55 56
cx 56 57
u1 57 0.82280604801436574
cx 56 57
cx 57 58
u1 58 -2.4065028404378559
cx 57 58
cx 58 59
u1 59 0.73928134890237374
cx 58 59
cx 59 60
u1 60 2.1061611752526144
cx 59 60
cx 60 61
u1 61 -0.039210051617341257
cx 60 61
cx 61 62
u1 62 2.2590101208343007
cx 61 62
cx 62 63
u1 63 1.786325489576253
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
