64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 9 10
u1 10 0.51309496733759374
cx 9 10
cx 10 11
u1 11 2.7170285025962322
cx 10 11
cx 11 12
u1 12 -2.8576450488181759
cx 11 12
cx 12 13
u1 13 -0.93841954235585057
cx 12 13
cx 13 14
u1 14 -0.85243685891467202
cx 13 14
cx 14 15
u1 15 2.4403953000398779
cx 14 15
cx 15 16
u1 16 1.8762850450098565
cx 15 16
cx 16 17
u1 17 -1.2593224417070097
cx 16 17
cx 17 18
u1 18 -0.97660930696442616
cx 17 18
cx 18 19
u1 19 1.6755246327653959
cx 18 19
cx 19 20
u1 20 1.0550823759460606
cx 19 20
cx 20 21
u1 21 2.6773765144313302
cx 20 21
cx 21 22
u1 22 -0.81978776437508394
cx 21 22
cx 22 23
u1 23 -1.7351277857406142
cx 22 23
cx 23 24
u1 24 3.0591353030332904
cx 23 24
cx 24 25
u1 25 0.76640450943125948
cx 24 25
cx 25 26
u1 26 2.0820714760275507
cx 25 26
cx 26 27
u1 27 0.98212405873666242
cx 26 27
cx 27 28
u1 28 2.8814240798566093
cx 27 28
cx 28 29
u1 29 2.3421833302912303
cx 28 29
cx 29 30
u1 30 0.83364397517319078
cx 29 30
cx 30 31
u1 31 -1.0486372560238095
cx 30 31
cx 31 32
u1 32 2.460876287540342
cx 31 32
cx 32 33
u1 33 2.009055601040747
cx 32 33
cx 33 34
u1 34 2.2707716120043155
cx 33 34
cx 34 35
u1 35 1.1452356953062459
cx 34 35
cx 35 36
u1 36 -2.6349545159451724
cx 35 36
cx 36 37
u1 37 -0.44648037335766588
cx 36 37
cx 37 38
u1 38 -1.8271393157830573
cx 37 38
cx 38 39
u1 39 -2.7059093742112355
cx 38 39
cx 39 40
u1 40 2.1056429145654043
cx 39 40
cx 40 41
u1 41 0.80690212546322293
cx 40 41
cx 41 42
u1 42 0.3389758755501262
cx 41 42
cx 42 43
u1 43 -2.4737746501559772
cx 42 43
cx 43 44
u1 44 0.82959461951350821
cx 43 44
cx 44 45
u1 45 -1.4553476721431196
cx 44 45
cx 45 46
u1 46 3.0924162275465967
cx 45 46
cx 46 47
u1 47 -1.4127746679276658
cx 46 47
cx 47 48
u1 48 3.1257524068042213
cx 47 48
cx 48 49
u1 49 -2.5043843874408562
cx 48 49
cx 49 50
u1 50 -1.2796908594606045
cx 49 50
cx 50 51
u1 51 0.084991271214544639
cx 50 51
cx 51 52
u1 52 -3.0428279740291373
cx 51 52
cx 52 53
u1 53 -0.87282949476020644
cx 52 53
cx 53 54
u1 54 0.28538795359210667
cx 53 54
cx 54 55
u1 55 -0.22103386576841921
cx 54 55
cx 55 56
u1 56 2.3477988217243722
cx 55 56
cx 56 57
u1 57 -0.34453251308014643
cx 56 57
cx 57 58
u1 58 -0.21477263422914916
cx 57 58
cx 58 59
u1 59 -1.8377548446287637
cx 58 59
cx 59 60
u1 60 -1.4242443796295357
cx 59 60
cx 60 61
u1 61 -2.4331976168897489
cx 60 61
cx 61 62
u1 62 1.5650620164844957
cx 61 62
cx 62 63
u1 63 -2.2683148930397792
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
