64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 11 12
cx 12 13
u1 13 2.1204808182218926
cx 12 13
cx 13 14
u1 14 1.9574687407174594
cx 13 14
cx 14 15
u1 15 -1.972390107881921
cx 14 15
cx 15 16
u1 16 1.2074704067063244
cx 15 16
cx 16 17
u1 17 2.6562954151679783
cx 16 17
cx 17 18
u1 18 0.92723983826741119
cx 17 18
cx 18 19
u1 19 -2.1314254457025079
cx 18 19
cx 19 20
u1 20 1.8293987692175957
cx 19 20
cx 20 21
u1 21 -0.16142419907956196
cx 20 21
cx 21 22
u1 22 -2.9285481813054304
cx 21 22
cx 22 23
u1 23 -1.4283608334560967
cx 22 23
cx 23 24
u1 24 1.2517691704706753
cx 23 24
cx 24 25
u1 25 0.41205320800177869
cx 24 25
cx 25 26
u1 26 0.62633352882197157
cx 25 26
cx 26 27
u1 27 -0.82991056841065358
cx 26 27
cx 27 28
u1 28 -0.0074613025373316821
cx 27 28
cx 28 29
u1 29 2.8096208884598752
cx 28 29
cx 29 30
u1 30 -1.759963133748915
cx 29 30
cx 30 31
u1 31 2.9674518865207311
cx 30 31
cx 31 32
u1 32 1.8751840556084698
cx 31 32
cx 32 33
u1 33 2.6789736322764894
cx 32 33
cx 33 34
u1 34 1.9727770715770259
cx 33 34
cx 34 35
u1 35 1.8536105303608554
cx 34 35
cx 35 36
u1 36 -0.65241155471888024
cx 35 36
cx 36 37
u1 37 -0.19039112600877151
cx 36 37
cx 37 38
u1 38 -2.8482750856560508
cx 37 38
cx 38 39
u1 39 -2.8476258659941145
cx 38 39
cx 39 40
u1 40 0.66110148220727893
cx 39 40
cx 40 41
u1 41 -0.793255294753763
cx 40 41
cx 41 42
u1 42 2.5296650315561386
cx 41 42
cx 42 43
u1 43 1.0795368989534158
cx 42 43
cx 43 44
u1 44 -2.7575539626137004
cx 43 44
cx 44 45
u1 45 3.0045760628412941
cx 44 45
cx 45 46
u1 46 -1.3983460423421477
cx 45 46
cx 46 47
u1 47 -2.1439782607821645
cx 46 47
cx 47 48
u1 48 -1.615812848375926
cx 47 48
cx 48 49
u1 49 -2.4688730454621908
cx 48 49
cx 49 50
u1 50 2.328195254577146
cx 49 50
cx 50 51
u1 51 -1.5361421057695672
cx 50 51
cx 51 52
u1 52 2.2364415265392008
cx 51 52
cx 52 53
u1 53 -1.6599312322092681
cx 52 53
cx 53 54
u1 54 -3.0874132049123335
cx 53 54
cx 54 55
u1 55 0.72396393221308619
cx 54 55
cx 55 56
u1 56 3.0518649108909806
cx 55 56
cx 56 57
u1 57 1.3386957854211659
cx 56 57
cx 57 58
u1 58 1.577842453869633
cx 57 58
cx 58 59
u1 59 2.0002039860435481
cx 58 59
cx 59 60
u1 60 -0.09523649077690699
cx 59 60
cx 60 61
u1 61 -0.2926345813884641
cx 60 61
cx 61 62
u1 62 -2.2433549326843547
cx 61 62
cx 62 63
u1 63 2.8589960070778169
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
