64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 16 -1.8176713976697259
cx 15 16
cx 16 17
u1 17 -0.74617732801747616
cx 16 17
cx 17 18
u1 18 2.1205289754353736
cx 17 18
cx 18 19
u1 19 1.3001195402486916
cx 18 19
cx 19 20
u1 20 -3.1388998777818014
cx 19 20
cx 20 21
u1 21 -2.3139833008637289
cx 20 21
cx 21 22
u1 22 -0.84851708014941707
cx 21 22
cx 22 23
u1 23 -2.2981885108308475
cx 22 23
cx 23 24
u1 24 2.1703731117383001
cx 23 24
cx 24 25
u1 25 -2.8593652019496005
cx 24 25
cx 25 26
u1 26 1.3458041873867104
cx 25 26
cx 26 27
u1 27 2.8688997200597024
cx 26 27
cx 27 28
u1 28 1.2339181503192478
cx 27 28
cx 28 29
u1 29 -0.32240351490537655
cx 28 29
cx 29 30
u1 30 2.0637310925279855
cx 29 30
cx 30 31
u1 31 -2.0638575817045783
cx 30 31
cx 31 32
u1 32 1.8155957434215804
cx 31 32
cx 32 33
u1 33 -1.499862516680901
cx 32 33
cx 33 34
u1 34 1.7822501399652282
cx 33 34
cx 34 35
u1 35 1.7579910522618203
cx 34 35
cx 35 36
u1 36 -2.3965272212798023
cx 35 36
cx 36 37
u1 37 -0.54520803661873352
cx 36 37
cx 37 38
u1 38 1.0979973042762108
cx 37 38
cx 38 39
u1 39 3.0090460104719146
cx 38 39
cx 39 40
u1 40 0.7745193398772785
cx 39 40
cx 40 41
u1 41 -1.1354570584223671
cx 40 41
cx 41 42
u1 42 0.58397199611672423
cx 41 42
cx 42 43
u1 43 0.67377982847793838
cx 42 43
cx 43 44
u1 44 1.6256374163795773
cx 43 44
cx 44 45
u1 45 1.6545200552174073
cx 44 45
cx 45 46
u1 46 -0.036826003999520296
cx 45 46
cx 46 47
u1 47 2.9376950663572252
cx 46 47
cx 47 48
u1 48 -1.5761841636492004
cx 47 48
cx 48 49
u1 49 1.7728249965929415
cx 48 49
cx 49 50
u1 50 2.2840928612856031
cx 49 50
cx 50 51
u1 51 1.6697270988654047
cx 50 51
cx 51 52
u1 52 0.19454392680513344
cx 51 52
cx 52 53
u1 53 -2.452678785492445
cx 52 53
cx 53 54
u1 54 -1.9164835290376248
cx 53 54
cx 54 55
u1 55 1.6761168481296402
cx 54 55
cx 55 56
u1 56 -0.17948581355371829
cx 55 56
cx 56 57
u1 57 0.82891022235323941
cx 56 57
cx 57 58
u1 58 1.5732562097065239
cx 57 58
cx 58 59
u1 59 2.2642547659625762
cx 58 59
cx 59 60
u1 60 1.478997718758829
cx 59 60
cx 60 61
u1 61 -0.0035990139789188191
cx 60 61
cx 61 62
u1 62 0.76775923163541293
cx 61 62
cx 62 63
u1 63 0.16335240723715938
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
