64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 0 1
u1 1 0.41106659449533822
cx 0 1
cx 1 2
u1 2 -1.2217400843522519
cx 1 2
cx 2 3
u1 3 -1.3020216844725834
cx 2 3
cx 3 4
u1 4 -0.01234255555258823
cx 3 4
cx 4 5
u1 5 -0.53870117400355877
cx 4 5
cx 5 6
u1 6 0.31075841871850685
cx 5 6
cx 6 7
u1 7 2.9288039194819504
cx 6 7
cx 7 8
u1 8 -1.0447052745974208
cx 7 8
cx 8 9
u1 9 1.8740303612729612
cx 8 9
cx 9 10
u1 10 1.8055826232351335
cx 9 10
cx 10 11
u1 11 -1.8140730022593425
cx 10 11
cx 11 12
u1 12 -2.8571685164872385
cx 11 12
cx 12 13
u1 13 1.8034294893923111
cx 12 13
cx 13 14
u1 14 0.57823633869791458
cx 13 14
cx 14 15
u1 15 2.0167902090596215
cx 14 15
cx 15 16
u1 16 1.435798368116016
cx 15 16
cx 16 17
u1 17 2.6826878065369595
cx 16 17
cx 17 18
u1 18 2.999269905263354
cx 17 18
cx 18 19
u1 19 2.8791065702869787
cx 18 19
cx 19 20
u1 20 -2.8466596711100194
cx 19 20
cx 20 21
u1 21 -1.8403502581753393
cx 20 21
cx 21 22
u1 22 0.97925430750367681
cx 21 22
cx 22 23
u1 23 2.0233772337152551
cx 22 23
cx 23 24
u1 24 0.97076636556162299
cx 23 24
cx 24 25
u1 25 -0.41611279651854272
cx 24 25
cx 25 26
u1 26 -1.3445510586287881
cx 25 26
cx 26 27
u1 27 1.7614450408572822
cx 26 27
cx 27 28
u1 28 1.7560555161761853
cx 27 28
cx 28 29
u1 29 1.8090297904135362
cx 28 29
cx 29 30
u1 30 1.6055718701801345
cx 29 30
cx 30 31
u1 31 2.4639196833137227
cx 30 31
cx 31 32
u1 32 1.3064591095216116
cx 31 32
cx 32 33
u1 33 1.6131660978372486
cx 32 33
cx 33 34
u1 34 1.2560772737097072
cx 33 34
cx 34 35
u1 35 -0.039748408022170167
cx 34 35
cx 35 36
u1 36 -2.7219732845575759
cx 35 36
cx 36 37
u1 37 1.4008414798327946
cx 36 37
cx 37 38
u1 38 0.71454522725984448
cx 37 38
cx 38 39
u1 39 3.1156253402732474
cx 38 39
cx 39 40
u1 40 3.0586371094677425
cx 39 40
cx 40 41
u1 41 -1.3039728764942442
cx 40 41
cx 41 42
u1 42 2.0466864435366876
cx 41 42
cx 42 43
u1 43 -0.89914131547520526
cx 42 43
cx 43 44
u1 44 3.065187671183125
cx 43 44
cx 44 45
u1 45 1.470012912112548
cx 44 45
cx 45 46
u1 46 0.14656909472355356
cx 45 46
cx 46 47
u1 47 -1.7722767623335907
cx 46 47
cx 47 48
u1 48 -2.2743898224566159
cx 47 48
cx 48 49
u1 49 -0.45950564450715614
cx 48 49
cx 49 50
u1 50 -2.0734031804964683
cx 49 50
cx 50 51
u1 51 2.14195375999924
cx 50 51
cx 51 52
u1 52 -2.2899713726377118
cx 51 52
cx 52 53
u1 53 -3.1371240743335029
cx 52 53
cx 53 54
u1 54 -1.09073539618046
cx 53 54
cx 54 55
u1 55 2.8169113440386186
cx 54 55
cx 55 56
u1 56 0.31017621053292288
cx 55 56
cx 56 57
u1 57 2.8083167664404125
cx 56 57
cx 57 58
u1 58 0.3000799720183851
cx 57 58
cx 58 59
u1 59 0.77759693952101738
cx 58 59
cx 59 60
u1 60 0.80186021123033302
cx 59 60
cx 60 61
u1 61 -1.7771443962052729
cx 60 61
cx 61 62
u1 62 -0.062057093096226978
cx 61 62
cx 62 63
u1 63 1.2884618228435407
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
