64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 57 0.12451680075586857
u1 58 -2.2883307516637448
u1 59 -0.24286838467089211
u1 60 3.0292057225726801
u1 61 3.139186602626272
u1 62 -0.72959276240191961
u1 63 1.9213657955656647
cx 0 1
u1 1 1.6277666042811472
cx 0 1
cx 1 2
u1 2 1.5828181586145149
cx 1 2
cx 2 3
u1 3 -1.0419742847804265
cx 2 3
cx 3 4
u1 4 -1.7666110464904072
cx 3 4
cx 4 5
u1 5 1.261545388857499
cx 4 5
cx 5 6
u1 6 1.7322869814788096
cx 5 6
cx 6 7
u1 7 3.0542172381777792
cx 6 7
cx 7 8
u1 8 0.5779296687625497
cx 7 8
cx 8 9
u1 9 2.8028806628432346
cx 8 9
cx 9 10
u1 10 -2.7328196702534728
cx 9 10
cx 10 11
u1 11 1.1145719201403885
cx 10 11
cx 11 12
u1 12 0.013021592672161297
cx 11 12
cx 12 13
u1 13 1.9840613445015638
cx 12 13
cx 13 14
u1 14 0.51826401084468521
cx 13 14
cx 14 15
u1 15 -2.7153014067407266
cx 14 15
cx 15 16
u1 16 -2.9500789324912038
cx 15 16
cx 16 17
u1 17 -1.3162401778360611
cx 16 17
cx 17 18
u1 18 2.8933986678782149
cx 17 18
cx 18 19
u1 19 3.0445842728553902
cx 18 19
cx 19 20
u1 20 2.9296044783005648
cx 19 20
cx 20 21
u1 21 -2.7500363747807066
cx 20 21
cx 21 22
u1 22 0.40358240466105233
cx 21 22
cx 22 23
u1 23 -2.104699664196291
cx 22 23
cx 23 24
u1 24 -2.6722468120354463
cx 23 24
cx 24 25
u1 25 -0.73244830325226928
cx 24 25
cx 25 26
u1 26 2.8244482779233504
cx 25 26
cx 26 27
u1 27 -1.0219684140263539
cx 26 27
cx 27 28
u1 28 -0.068115994124131163
cx 27 28
cx 28 29
u1 29 0.19479797761280082
cx 28 29
cx 29 30
u1 30 2.9730393435016795
cx 29 30
cx 30 31
u1 31 -2.6845761638132961
cx 30 31
cx 31 32
u1 32 2.6000562993667145
cx 31 32
cx 32 33
u1 33 2.1237361655039644
cx 32 33
cx 33 34
u1 34 2.8773504185680308
cx 33 34
cx 34 35
u1 35 2.5173577492033945
cx 34 35
cx 35 36
u1 36 -2.704575012919149
cx 35 36
cx 36 37
u1 37 1.6831409531744104
cx 36 37
cx 37 38
u1 38 0.8637879290195567
cx 37 38
cx 38 39
u1 39 -1.2050199592134279
cx 38 39
cx 39 40
u1 40 -0.94037986648155747
cx 39 40
cx 40 41
u1 41 2.1191079334894596
cx 40 41
cx 41 42
u1 42 1.8539714030581029
cx 41 42
cx 42 43
u1 43 0.31322677020566303
cx 42 43
cx 43 44
u1 44 3.0213836264676814
cx 43 44
cx 44 45
u1 45 -0.65520419665741159
cx 44 45
cx 45 46
u1 46 -0.64842918445764752
cx 45 46
cx 46 47
u1 47 0.92207670101303485
cx 46 47
cx 47 48
u1 48 1.9132339448296953
cx 47 48
cx 48 49
u1 49 -2.2043513762951399
cx 48 49
cx 49 50
u1 50 -0.19940305385640666
cx 49 50
cx 50 51
u1 51 1.2714862210019575
cx 50 51
cx 51 52
u1 52 -2.4923207022597573
cx 51 52
cx 52 53
u1 53 2.9751810418139959
cx 52 53
cx 53 54
u1 54 -1.1925886517700821
cx 53 54
cx 54 55
u1 55 2.8332286726432847
cx 54 55
cx 55 56
u1 56 0.72498310802316457
cx 55 56
cx 56 57
u1 57 1.9962487834477534
cx 56 57
cx 57 58
u1 58 -0.61847399650218371
cx 57 58
cx 58 59
u1 59 -1.441894347685873
cx 58 59
cx 59 60
u1 60 -1.2737820335386072
cx 59 60
cx 60 61
u1 61 2.3903885512934888
cx 60 61
cx 61 62
u1 62 1.4617073359852188
cx 61 62
cx 62 63
u1 63 -2.0651925173263947
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
