64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 15 16
u1 16 -2.3714458706287069
cx 15 16
cx 16 17
u1 17 -0.83357865994712999
cx 16 17
cx 17 18
u1 18 2.4998297899489081
cx 17 18
cx 18 19
u1 19 1.8867897444924333
cx 18 19
cx 19 20
u1 20 -0.6410507021475973
cx 19 20
cx 20 21
u1 21 -0.91080014676198928
cx 20 21
cx 21 22
u1 22 -1.3136516853961844
cx 21 22
cx 22 23
u1 23 -0.99667316280122353
cx 22 23
cx 23 24
u1 24 -2.5876710918558663
cx 23 24
cx 24 25
u1 25 2.9760440535346362
cx 24 25
cx 25 26
u1 26 -1.694859292401226
cx 25 26
cx 26 27
u1 27 -1.077383322739573
cx 26 27
cx 27 28
u1 28 -0.89744521866963645
cx 27 28
cx 28 29
u1 29 1.0774457350351287
cx 28 29
cx 29 30
u1 30 0.46187850683929454
cx 29 30
cx 30 31
u1 31 -1.7336265940108744
cx 30 31
cx 31 32
u1 32 3.0510797507785461
cx 31 32
cx 32 33
u1 33 1.3370182957357688
cx 32 33
cx 33 34
u1 34 1.7399754620887293
cx 33 34
cx 34 35
u1 35 0.52268753364536558
cx 34 35
cx 35 36
u1 36 -0.87283303522501221
cx 35 36
cx 36 37
u1 37 -0.97146444522746567
cx 36 37
cx 37 38
u1 38 2.4703478790621496
cx 37 38
cx 38 39
u1 39 1.6777775603415233
cx 38 39
cx 39 40
u1 40 0.83017830734354181
cx 39 40
cx 40 41
u1 41 -0.38165004969467153
cx 40 41
cx 41 42
u1 42 -0.83497867879768284
cx 41 42
cx 42 43
u1 43 -0.14555233636251064
cx 42 43
cx 43 44
u1 44 0.6426160053833172
cx 43 44
cx 44 45
u1 45 -1.1118985386275515
cx 44 45
cx 45 46
u1 46 2.0178170757102931
cx 45 46
cx 46 47
u1 47 1.2645633741897706
cx 46 47
cx 47 48
u1 48 -1.5856408650011762
cx 47 48
cx 48 49
u1 49 0.50372833060044364
cx 48 49
cx 49 50
u1 50 -0.73473213343426913
cx 49 50
cx 50 51
u1 51 -2.8587715123296027
cx 50 51
cx 51 52
u1 52 -1.0187744904933052
cx 51 52
cx 52 53
u1 53 2.2713875538258854
cx 52 53
cx 53 54
u1 54 0.98936944363855051
cx 53 54
cx 54 55
u1 55 0.07075916056737451
cx 54 55
cx 55 56
u1 56 -2.4207589928513062
cx 55 56
cx 56 57
u1 57 -1.1896198132813907
cx 56 57
cx 57 58
u1 58 2.999923833677657
cx 57 58
cx 58 59
u1 59 -2.0704814390017638
cx 58 59
cx 59 60
u1 60 0.53074821449828491
cx 59 60
cx 60 61
u1 61 0.81950450995626722
cx 60 61
cx 61 62
u1 62 -0.19270465551041521
cx 61 62
cx 62 63
u1 63 0.67816074146350225
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
