64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 44 45
cx 45 46
u1 46 -2.13650802664446
cx 45 46
cx 46 47
u1 47 -0.18197936614711985
cx 46 47
cx 47 48
u1 48 -0.85943791350338472
cx 47 48
cx 48 49
u1 49 1.5125383789528337
cx 48 49
cx 49 50
u1 50 -2.4800283080902243
cx 49 50
cx 50 51
u1 51 1.5602535249775222
cx 50 51
cx 51 52
u1 52 1.2972149359291931
cx 51 52
cx 52 53
u1 53 -1.1452474810575026
cx 52 53
cx 53 54
u1 54 2.8932562944037339
cx 53 54
cx 54 55
u1 55 1.1345309014501805
cx 54 55
cx 55 56
u1 56 3.124709935279526
cx 55 56
cx 56 57
u1 57 -1.9646172673975446
cx 56 57
cx 57 58
u1 58 0.29237530249858423
cx 57 58
cx 58 59
u1 59 -0.49779023077962847
cx 58 59
cx 59 60
u1 60 -1.1031271794178865
cx 59 60
cx 60 61
u1 61 1.2190457384589037
cx 60 61
cx 61 62
u1 62 2.0997205832711501
cx 61 62
cx 62 63
u1 63 1.6849152761901944
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
