64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 11 12
cx 12 13
u1 13 2.7011032561263812
cx 12 13
cx 13 14
u1 14 0.36266051919748499
cx 13 14
cx 14 15
u1 15 -0.96920741107201458
cx 14 15
cx 15 16
u1 16 -1.2653577313238973
cx 15 16
cx 16 17
u1 17 2.2739973766719555
cx 16 17
cx 17 18
u1 18 -1.9126044710728562
cx 17 18
cx 18 19
u1 19 -1.4788779671242838
cx 18 19
cx 19 20
u1 20 -1.240139677120405
cx 19 20
cx 20 21
u1 21 -1.0141572093018913
cx 20 21
cx 21 22
u1 22 -0.8362194318835634
cx 21 22
cx 22 23
u1 23 -0.8553674290282629
cx 22 23
cx 23 24
u1 24 1.957411536387955
cx 23 24
cx 24 25
u1 25 1.8882608587329308
cx 24 25
cx 25 26
u1 26 -1.5713980006152815
cx 25 26
cx 26 27
u1 27 -0.84305685108535044
cx 26 27
cx 27 28
u1 28 -2.9339269528642369
cx 27 28
cx 28 29
u1 29 1.780974109928942
cx 28 29
cx 29 30
u1 30 -2.0549187777940503
cx 29 30
cx 30 31
u1 31 2.1071566814500677
cx 30 31
cx 31 32
u1 32 2.1409866600522971
cx 31 32
cx 32 33
u1 33 -1.2982189897694525
cx 32 33
cx 33 34
u1 34 2.014990968411257
cx 33 34
cx 34 35
u1 35 2.9128147977309613
cx 34 35
cx 35 36
u1 36 -2.6401078832751637
cx 35 36
cx 36 37
u1 37 -1.5268129413125386
cx 36 37
cx 37 38
u1 38 -2.2794074665539155
cx 37 38
cx 38 39
u1 39 -1.1335957126286331
cx 38 39
cx 39 40
u1 40 1.8705570111884118
cx 39 40
cx 40 41
u1 41 1.9310475786432839
cx 40 41
cx 41 42
u1 42 1.0355432393719504
cx 41 42
cx 42 43
u1 43 -2.1421971812710687
cx 42 43
cx 43 44
u1 44 2.8876744152924516
cx 43 44
cx 44 45
u1 45 -1.8967865017594239
cx 44 45
cx 45 46
u1 46 -1.7757019668772589
cx 45 46
cx 46 47
u1 47 0.65178252742343867
cx 46 47
cx 47 48
u1 48 -2.5247388360690182
cx 47 48
cx 48 49
u1 49 -0.84436213871479993
cx 48 49
cx 49 50
u1 50 -0.63811149865940919
cx 49 50
cx 50 51
u1 51 0.12374566595103564
cx 50 51
cx 51 52
u1 52 2.7208269135006837
cx 51 52
cx 52 53
u1 53 1.9633533368125882
cx 52 53
cx 53 54
u1 54 -0.20602707007621923
cx 53 54
cx 54 55
u1 55 -2.5089199682767531
cx 54 55
cx 55 56
u1 56 1.2816126861897637
cx 55 56
cx 56 57
u1 57 -0.18524215065337435
cx 56 57
cx 57 58
u1 58 -2.4806510998092812
cx 57 58
cx 58 59
u1 59 -1.9125089628396026
cx 58 59
cx 59 60
u1 60 -0.65424681884047664
cx 59 60
cx 60 61
u1 61 -2.2018147222289581
cx 60 61
cx 61 62
u1 62 0.52711746496741463
cx 61 62
cx 62 63
u1 63 1.2937376346777176
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
