64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 9 10
u1 10 1.4462993048818742
cx 9 10
cx 10 11
u1 11 1.6579574013440945
cx 10 11
cx 11 12
u1 12 -1.4401810633276559
cx 11 12
cx 12 13
u1 13 2.9263021715133828
cx 12 13
cx 13 14
u1 14 -1.8345852005829091
cx 13 14
cx 14 15
u1 15 -0.6409686876308438
cx 14 15
cx 15 16
u1 16 0.70993788101137412
cx 15 16
cx 16 17
u1 17 -1.8901203826951276
cx 16 17
cx 17 18
u1 18 2.6525816903289581
cx 17 18
cx 18 19
u1 19 2.7111538457485898
cx 18 19
cx 19 20
u1 20 1.8794492930341207
cx 19 20
cx 20 21
u1 21 1.2916188205715304
cx 20 21
cx 21 22
u1 22 -1.8429247654491885
cx 21 22
cx 22 23
u1 23 0.47566373424761732
cx 22 23
cx 23 24
u1 24 1.9696066798344223
cx 23 24
cx 24 25
u1 25 2.4086796074293648
cx 24 25
cx 25 26
u1 26 2.8501436008241456
cx 25 26
cx 26 27
u1 27 0.39547549909393531
cx 26 27
cx 27 28
u1 28 2.0673764914244579
cx 27 28
cx 28 29
u1 29 2.5263200131018104
cx 28 29
cx 29 30
u1 30 -0.80502142574616897
cx 29 30
cx 30 31
u1 31 -2.9512755060286722
cx 30 31
cx 31 32
u1 32 -1.7073674564826185
cx 31 32
cx 32 33
u1 33 -1.6277941118971668
cx 32 33
cx 33 34
u1 34 -1.5271914297164901
cx 33 34
cx 34 35
u1 35 -0.44978866480495228
cx 34 35
cx 35 36
u1 36 -3.0895672973975206
cx 35 36
cx 36 37
u1 37 2.510057992080077
cx 36 37
cx 37 38
u1 38 -2.1600394418870055
cx 37 38
cx 38 39
u1 39 0.56743665724941406
cx 38 39
cx 39 40
u1 40 0.036473359509403225
cx 39 40
cx 40 41
u1 41 -1.6006693769884315
cx 40 41
cx 41 42
u1 42 -0.47073263724741976
cx 41 42
cx 42 43
u1 43 -0.95476848999764208
cx 42 43
cx 43 44
u1 44 0.10259181097491954
cx 43 44
cx 44 45
u1 45 3.1289966161600926
cx 44 45
cx 45 46
u1 46 -1.3342078758841054
cx 45 46
cx 46 47
u1 47 -0.0077459305136500234
cx 46 47
cx 47 48
u1 48 -1.7642228156862485
cx 47 48
cx 48 49
u1 49 0.33527757676803382
cx 48 49
cx 49 50
u1 50 -2.7965648871412077
cx 49 50
cx 50 51
u1 51 -1.9187581565417986
cx 50 51
cx 51 52
u1 52 -0.28674158784005854
cx 51 52
cx 52 53
u1 53 -0.26767827996424209
cx 52 53
cx 53 54
u1 54 0.33823743436282427
cx 53 54
cx 54 55
u1 55 2.4405844930711087
cx 54 55
cx 55 56
u1 56 1.4793364442401362
cx 55 56
cx 56 57
u1 57 0.57280434841185457
cx 56 57
cx 57 58
u1 58 -2.2545977896159322
cx 57 58
cx 58 59
u1 59 -1.1121446446840224
cx 58 59
cx 59 60
u1 60 1.9465382594264025
cx 59 60
cx 60 61
u1 61 -2.0259535945622806
cx 60 61
cx 61 62
u1 62 1.2422672313587704
cx 61 62
cx 62 63
u1 63 1.0585455204939134
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
