64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
cx 17 18
u1 18 2.5604151781704054
cx 17 18
cx 18 19
u1 19 2.1155148172230209
cx 18 19
cx 19 20
u1 20 0.17685947704358185
cx 19 20
cx 20 21
u1 21 -0.23954898325944907
cx 20 21
cx 21 22
u1 22 1.5169821533663672
cx 21 22
cx 22 23
u1 23 0.94662253884690006
cx 22 23
cx 23 24
u1 24 -0.43905091529184226
cx 23 24
cx 24 25
u1 25 -2.8892618196118272
cx 24 25
cx 25 26
u1 26 -2.8424980367573731
cx 25 26
cx 26 27
u1 27 1.9772096029027662
cx 26 27
cx 27 28
u1 28 2.9552011581275046
cx 27 28
cx 28 29
u1 29 -1.1948501945032319
cx 28 29
cx 29 30
u1 30 -1.5885609625781036
cx 29 30
cx 30 31
u1 31 2.5211695754776606
cx 30 31
cx 31 32
u1 32 -0.14379470143597217
cx 31 32
cx 32 33
u1 33 2.6415766010198212
cx 32 33
cx 33 34
u1 34 -0.31154092871426453
cx 33 34
cx 34 35
u1 35 2.5647207925930822
cx 34 35
cx 35 36
u1 36 0.03420183968138879
cx 35 36
cx 36 37
u1 37 -2.9923189702595012
cx 36 37
cx 37 38
u1 38 -2.0881067577436685
cx 37 38
cx 38 39
u1 39 0.36879056243785691
cx 38 39
cx 39 40
u1 40 2.1727030072979971
cx 39 40
cx 40 41
u1 41 -1.9642389461270415
cx 40 41
cx 41 42
u1 42 0.097858549595256861
cx 41 42
cx 42 43
u1 43 2.6539321249500412
cx 42 43
cx 43 44
u1 44 -2.532974538171036
cx 43 44
cx 44 45
u1 45 -0.70951705093590278
cx 44 45
cx 45 46
u1 46 -1.2290360994698752
cx 45 46
cx 46 47
u1 47 1.0614627492080253
cx 46 47
cx 47 48
u1 48 -2.7249678444505738
cx 47 48
cx 48 49
u1 49 3.1267541431186991
cx 48 49
cx 49 50
u1 50 -2.7747906066576515
cx 49 50
cx 50 51
u1 51 -0.29256204758076976
cx 50 51
cx 51 52
u1 52 -0.49996285798704676
cx 51 52
cx 52 53
u1 53 0.24202497399653566
cx 52 53
cx 53 54
u1 54 -3.1143195369464411
cx 53 54
cx 54 55
u1 55 1.8062320721826559
cx 54 55
cx 55 56
u1 56 -0.33112355754557221
cx 55 56
cx 56 57
u1 57 1.3133667073036435
cx 56 57
cx 57 58
u1 58 0.52858041454983695
cx 57 58
cx 58 59
u1 59 2.7661030327126461
cx 58 59
cx 59 60
u1 60 -2.8127848957060402
cx 59 60
cx 60 61
u1 61 2.1089890292110773
cx 60 61
cx 61 62
u1 62 0.046401904946281824
cx 61 62
cx 62 63
u1 63 0.34940198768197617
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
